area,status,error,keyword,title,contentid,contenttypeid,addr1,addr2,mapx,mapy
부산,ok,,신세계 센텀시티몰,나이키 신세계 센텀시티몰,2914151,38,부산광역시 해운대구 센텀4로 15 (우동),2층,129.12829006113,35.1698614224623
부산,ok,,신세계 센텀시티몰,몰리스펫샵 신세계 센텀시티몰,2928950,38,부산광역시 해운대구 센텀4로 15 (우동),B2층,129.12829006113,35.1698614224623
부산,ok,,신세계 센텀시티몰,아디다스 신세계 센텀시티몰점,4026598,38,부산광역시 해운대구 센텀4로 15 (우동),2층,129.12829006113,35.1698614224623
부산,ok,,신세계 센텀시티몰,MUJI 신세계 센텀시티몰점,2916550,38,부산광역시 해운대구 센텀4로 15 (우동),,129.12829006113,35.1698614224623
부산,ok,,신세계 프리미엄 아웃렛 부산,,,,,,,
부산,ok,,신세계백화점 센텀시티점,갤럭시 신세계백화점 센텀시티점,2917367,38,부산광역시 해운대구 센텀남대로 35 (우동),5층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,갤럭시라이프스타일 신세계백화점 센텀시티점,2914261,38,부산광역시 해운대구 센텀남대로 35 (우동),5층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,끌로에 신세계백화점 센텀시티점,4011298,38,부산광역시 해운대구 센텀남대로 35 (우동),2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,노매뉴얼 신세계백화점 센텀시티점,4011303,38,부산광역시 해운대구 센텀남대로 35 (우동),B2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,다이아미 신세계백화점 센텀시티점,4008790,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,닥스남성 신세계백화점 센텀시티점,2914111,38,부산광역시 해운대구 센텀남대로 35 (우동),5층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,델보 신세계백화점 센텀시티점,4026599,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,듀퐁셔츠타이 신세계백화점 센텀시티점,4011293,38,부산광역시 해운대구 센텀남대로 35 (우동),5층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,드로어써클 신세계백화점 센텀시티점,2928786,38,부산광역시 해운대구 센텀남대로 35 (우동),,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,디올 신세계백화점 센텀시티점,2930311,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,디올남성 신세계백화점 센텀시티점,4011300,38,부산광역시 해운대구 센텀남대로 35 (우동),5층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,로에베 신세계백화점 센텀시티점,4011291,38,부산광역시 해운대구 센텀남대로 35 (우동),2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,로저비비에 신세계백화점 센텀시티점,2903149,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,롤렉스 신세계백화점 센텀시티점,2918699,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,리모와 신세계백화점 센텀시티점,4011294,38,부산광역시 해운대구 센텀남대로 35 (우동),2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,메종마르지엘라 신세계백화점 센텀시티점,4026600,38,부산광역시 해운대구 센텀남대로 35 (우동),2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,미우미우 신세계백화점 센텀시티점,2910323,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,발렌시아가 여성 신세계백화점 센텀시티점,4011296,38,부산광역시 해운대구 센텀남대로 35 (우동),2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,발렌티노 신세계백화점 센텀시티점,2928371,38,부산광역시 해운대구 센텀남대로 35 (우동),2층,129.129523260187,35.1688178394069
부산,ok,,신세계백화점 센텀시티점,버버리여성 신세계백화점 센텀시티점,2910398,38,부산광역시 해운대구 센텀남대로 35 (우동),1층,129.129523260187,35.1688178394069
부산,ok,,신해림주차장,,,,,,,
부산,ok,,심미안,,,,,,,
부산,ok,,쏘리 낫 쏘리 베이크 숍,,,,,,,
부산,ok,,씨라 이르 부산아쿠아리움,,,,,,,
부산,ok,,아난티 힐튼 부산,,,,,,,
부산,ok,,아난티 힐튼 부산 아난티 타운,,,,,,,
부산,ok,,아니 바,,,,,,,
부산,ok,,아따 아따,,,,,,,
부산,ok,,아모레 부산,,,,,,,
부산,ok,,아세안 문화원,,,,,,,
부산,ok,,아이엠 부산,,,,,,,
부산,ok,,아키 수산,,,,,,,
부산,ok,,아테네학당,,,,,,,
부산,ok,,아틀란티스 부산점,아틀란티스 송도점,3401581,12,인천광역시 연수구 컨벤시아대로230번길 42 (송도동),아라플라자 5층,126.63491468798487,37.388085638662716
부산,ok,,아홉 살 숲,아홉산숲,2385686,12,부산광역시 기장군 철마면 미동길 37-1,,129.1715589466,35.2871407693
부산,ok,,안녕 반여동,,,,,,,
부산,ok,,안녕 파스타,,,,,,,
부산,ok,,알로이 삥삥,,,,,,,
부산,ok,,알시비,,,,,,,
부산,ok,,애플 아웃렛,,,,,,,
부산,ok,,앨리스 도넛 청사포 본점,,,,,,,
부산,ok,,어도로,,,,,,,
부산,ok,,언더우드,서울 연세대학교 언더우드관,252533,12,서울특별시 서대문구 연세로 50,,126.9389,37.5664
부산,ok,,언플 랜드 88,,,,,,,
부산,ok,,에그 카페24,,,,,,,
부산,ok,,에그머니나,,,,,,,
부산,ok,,에이치 애비뉴 호텔 서면역점,,,,,,,
부산,ok,,에이치 어스,,,,,,,
부산,ok,,여가 거가 광안리,,,,,,,
부산,ok,,여기 제주도 구서점,,,,,,,
부산,ok,,연운당 전포 카페거리적,,,,,,,
부산,ok,,연의 양과,,,,,,,
부산,ok,,영도 김가네 쑥 밀면,,,,,,,
부산,ok,,영도 면옥,영도면옥,2869491,39,부산광역시 영도구 해양로 211 (동삼동),,129.073054722595,35.0877096352439
부산,ok,,영도구,,,,,,,
부산,ok,,영도다리 횟집,,,,,,,
부산,ok,,영도대교,영도대교,129197,12,부산광역시 영도구 대교동1가,,129.0365,35.0956
부산,ok,,영우 에너지 부전 주유소,,,,,,,
부산,ok,,영월 목장,,,,,,,
부산,ok,,영화의 전당 비프힐,영화의전당 라이브러리 자료실,3454074,12,부산광역시 해운대구 수영강변대로 120 (우동),,129.1270687971,35.1710029572
부산,ok,,오디너리 레시피 기장점,,,,,,,
부산,ok,,오륙도 스카이워크,오륙도 스카이워크,1940208,12,부산광역시 남구 오륙도로 137,,129.1244,35.1006
부산,ok,,오르디,오르디,2838922,39,부산광역시 사상구 대동로107번길 17 오르디,,128.9791265417,35.1397412458
부산,ok,,오복이 역,,,,,,,
부산,ok,,오브젝트 서면점,오브젝트 서면점,4011153,38,부산광역시 부산진구 전포대로209번길 11 (전포동),,129.064454215898,35.1553105896289
부산,ok,,오사카,오사카,850847,39,부산광역시 사하구 낙동대로324번길 2,,128.9820222326,35.1004109631
부산,ok,,오션블루 가덕휴게소,,,,,,,
부산,ok,,오양 아파트,,,,,,,
부산,ok,,오유미당 부산 영도점,,,,,,,
부산,ok,,오직 전복죽 기장 끝 집,기장끝집 죽성본점,2872474,39,부산광역시 기장군 기장읍 기장해안로 895,,129.2435319086,35.2348590788
부산,ok,,옥미 아귀찜 본점,[백년가게]옥미아구찜,2563357,39,부산광역시 수영구 망미번영로55번길 35,,129.1088369750,35.1737300923
부산,ok,,온 더 플레이트,,,,,,,
부산,ok,,온 선데이,,,,,,,
부산,ok,,온천천,온천천시민공원,2789280,12,부산광역시 연제구 온천천남로 39 (연산동),,129.092543,35.193006
부산,ok,,온천천 카페거리,동래온천길(온천천 카페거리),2822334,12,부산광역시 동래구 온천천로 451,"도시철도 온천장역(부산광역시 동래구 중앙대로 1520), 도시철도 동래역(부산광역시 동래구 중앙대로 1324), 온천천 카페거리(부산광역시 동래구 온천천로 451)",129.1024592605,35.1916279693
부산,ok,,올 어바웃 커피나,,,,,,,
부산,ok,,올더 어글리 쿠키,,,,,,,
부산,ok,,올드 머그,,,,,,,
부산,ok,,올리브 24 명지점,,,,,,,
부산,ok,,올리브영 광복타운점,,,,,,,
부산,ok,,올리브영 서면 부전 중앙점,,,,,,,
부산,ok,,올리브영 서면 타운 점,,,,,,,
부산,ok,,옵스 남천 본점,W 옵스 드마히니,3444429,39,"부산광역시 남구 분포로 145 (용호동, 더블유)",스퀘어동 2층 2022호,129.1125583077,35.1342110824
부산,ok,,옵스 롯데백화점 광복점,W 옵스 드마히니,3444429,39,"부산광역시 남구 분포로 145 (용호동, 더블유)",스퀘어동 2층 2022호,129.1125583077,35.1342110824
부산,ok,,왕매미 오락실,,,,,,,
부산,ok,,요기 요리 퍼브 마켓,,,,,,,
부산,ok,,요트야,부산 요트투어 요트야,3065360,28,부산광역시 해운대구 해운대해변로 84 (우동),,129.1415539265,35.1608543617
부산,ok,,요트야 놀자,,,,,,," "
부산,ok,,용두산공원,용두산공원,126121,12,부산광역시 중구 용두산길 37-55,,129.032664302294,35.1004440914145
부산,ok,,용호 별빛공원,용호별빛공원,2822240,12,부산광역시 남구 분포로 66-40,,129.1201732372,35.1322571676
부산,ok,,우마 이미 세,,,,,,,
부산,ok,,우암동 도시숲,우암동 도시숲,2675047,12,부산광역시 남구 우암동 127-142,,129.072607055839,35.1274527698591
부산,ok,,웨이브 온 커피,웨이브온 커피,2770124,39,부산광역시 기장군 장안읍 해맞이로 286,,129.269741,35.322274
부산,ok,,유가네닭갈비 서면 본점,,,,,,,
부산,ok,,유동 커피 광안점,,,,,,,
부산,ok,,유어타입,,,,,,,
부산,ok,,유흥용 과자점 부산대 직영점,,,,,,,
부산,ok,,육전 밀면 남포점,,,,,,,
부산,ok,,을숙도 생태공원,,,,,,,
부산,ok,,이 기대 해안산책로,이기대해안산책로,3008212,28,부산광역시 남구 용호동,산 25,129.1278,35.1182
부산,ok,,이 기대어 구 야,,,,,,,
부산,ok,,이 송도 전망대,이송도전망대,3017319,12,부산광역시 영도구 절영로 246-36 (영선동4가),,129.0479560000,35.0755190000
부산,ok,,이 터널 저니,,,,,,,
부산,ok,,이가 네 칼국수,,,,,,,
부산,ok,,이기대 섶다리,,,,,,,
부산,ok,,이너 엘리,,,,,,,
부산,ok,,이디야커피 부산 거제 홈타운점,,,,,,,
부산,ok,,이비스 앰배서더호텔 부산시티센터점,,,,,,,
부산,ok,,이재모 피자 본점,이재모피자 본점,2836450,39,"부산광역시 중구 광복중앙로 31 (신창동1가, 중앙아파트)",,129.0306068486,35.1021394414
부산,ok,,이재모 피자 서면점,,,,,,,
부산,ok,,이케아 동부산점,,,,,,,
부산,ok,,인생네컷 부산 서면 1번가 점,,,,,,,
부산,ok,,일광 아귀찜,,,,,,,
부산,ok,,일광해수욕장,일광해수욕장,126098,12,부산광역시 기장군 일광읍 삼성리,143-10,129.2340000000,35.2598000000
부산,ok,,임용 백돼지국밥,엄용백 돼지국밥,2838432,39,부산광역시 수영구 수영로680번길 39,,129.1172781118,35.1662727497
부산,ok,,임용 백돼지국밥 해운대점,,,,,,,
부산,ok,,자갈치 횟집,,,,,,,
부산,ok,,자갈치시장,부산 자갈치시장,132190,38,부산광역시 중구 자갈치해안로 52,(남포동4가),129.0306042201,35.0966511661
부산,ok,,자연 별곡 NC 서면점,,,,,,,
부산,ok,,장안 캠프,,,,,,,
부산,ok,,장안 휴게소 부산방향,,,,,,,
부산,ok,,장안휴게소 부산방향,,,,,,,
부산,ok,,전통 쑥 밀면 족발 국밥,,,,,,,
부산,ok,,전포 놀이터 골목시장,,,,,,,
부산,ok,,전포 카페거리,전포카페거리,1805965,12,부산광역시 부산진구 동천로 92 (전포동),,129.067338,35.15542
부산,ok,,점포 사잇길,,,,,,,
부산,ok,,주앙,,,,,,,
부산,ok,,죽성 드림세트장,,,,,,,
부산,ok,,지청 철학원,,,,,,,
부산,ok,,직구나 담양 석갈비촌,,,,,,,
부산,ok,,진미 횟집,,,,,,,
부산,ok,,차선책,,,,,,,
부산,ok,,청사포 방파제,,,,,,,
부산,ok,,청사포 역,,,,,,,
부산,ok,,청학 배수지 전망대,,,,,,,
부산,ok,,초량 밀면,,,,,,,
부산,ok,,초량 온당,초량온당,2870703,39,부산광역시 동구 초량중로 135 (수정동),,129.0415747569,35.1234594789
부산,ok,,초힛사츠,,,,,,,
부산,ok,,춘하추동 밀면 해운대 직영점,,,,,,,
부산,ok,,춘향전,,,,,,,
부산,ok,,치지 폼,,,,,,,
부산,ok,,카네다독고,,,,,,,
부산,ok,,카츠와 라 부산 시청점,,,,,,,
부산,ok,,카츠키친,,,,,,,
부산,ok,,카페 51 광안역점,,,,,,,
부산,ok,,카페 마리 솔,,,,,,,
부산,ok,,카페 바이버,카페 바이버,2911203,39,부산광역시 사상구 학감대로191번길 16,,128.9880532476,35.1484098358
부산,ok,,카페 오뜨 광안 비치점,,,,,,,
부산,ok,,카페 오후의 홍차,,,,,,,
부산,ok,,카페 초량 온당,초량온당,2870703,39,부산광역시 동구 초량중로 135 (수정동),,129.0415747569,35.1234594789
부산,ok,,카페 피라,,,,,,,
부산,ok,,칸다 쇼바 부산 서면점,,,,,,,
부산,ok,,컬러가 산다 부산센터,,,,,,,
부산,ok,,켈틱 타이거 광안점,,,,,,,
부산,ok,,코랄 라느니,코랄라니,2832636,39,부산광역시 기장군 기장읍 기장해안로 32,,129.2089308044,35.1825920662
부산,ok,,코스트코 부산점,,,,,,,
부산,ok,,코엔 클로,코앤클로 서면점,4008091,38,부산광역시 부산진구 중앙대로702번길 50 (부전동),1층,129.061858298175,35.1552366702268
부산,ok,,코지 하우스,,,,,,,
부산,ok,,콜 갈비 부산지사 직영점,,,,,,,
부산,ok,,콩 카페 광안리점,,,,,,,
부산,ok,,콩 카페 부산 서면점,,,,,,,
부산,ok,,쿠우쿠우 부산 화명점,,,,,,,
부산,ok,,쿠이,대쿠이 본점,2845772,39,대구광역시 남구 중앙대로51길 38-2 (대명동),,128.5885164406,35.8563908424
부산,ok,,크레이지 서퍼스,,,,,,,
부산,ok,,크리미,,,,,,,
부산,ok,,클럽 디 오아시스,클럽디 오아시스,2994680,12,부산광역시 해운대구 달맞이길 30 엘시티,,129.168483,35.160042
부산,ok,,키자니아 부산,키자니아 부산,2496023,12,부산광역시 해운대구 센텀4로 15 센텀시티 몰,,129.1283187187,35.1699003261
부산,ok,,타의 빈,타이빈,2869532,39,부산광역시 동래구 금강로73번길 12 (온천동),,129.0773274366,35.2162997405
부산,ok,,타이가텐푸라,타이가텐푸라,2858974,39,부산광역시 해운대구 우동1로38번가길 15 (우동),,129.1584217967,35.1648042324
부산,ok,,태종대 자갈치 즉석 생선구이,,,,,,,
부산,ok,,태종대 전망대,태종대,126658,12,부산광역시 영도구 전망로 24 (동삼동),,129.07980569117214,35.05969491904282
부산,ok,,태종대유원지,태종대,126658,12,부산광역시 영도구 전망로 24 (동삼동),,129.07980569117214,35.05969491904282
부산,ok,,테디 보틀,,,,,,,
부산,ok,,테라로사 수영점,,,,,,,
부산,ok,,테라비 남포점,브런치 앤 디너 테라비 명지 본점,2869302,39,부산광역시 강서구 명지국제8로10번길 16,,128.9027599751,35.0920982135
부산,ok,,토캡,,,,,,,
부산,ok,,톤쇼우,톤쇼우,2841442,39,부산광역시 금정구 금강로 247-10 (장전동),,129.0842986624,35.2304871678
부산,ok,,톤쇼우 광안점,,,,,,,
부산,ok,,트레이더스 홀세일 클럽 서면점,트레이더스 홀세일 클럽 서면점,2924421,38,부산광역시 부산진구 시민공원로 31 (부암동),,129.05255094433,35.1639044537017
부산,ok,,트레이더스 홀세일 클럽 연산점,,,,,,,
부산,ok,,트와엣모아,,,,,,,
부산,ok,,티 비 에이,,,,,,,
부산,ok,,티 앤 북스 광안점,,,,,,,
부산,ok,,파동,홍파동 홍난파 가옥,945987,12,서울특별시 종로구 송월1길 38 (홍파동),,126.9650998768,37.5716006396
부산,ok,,퍼프 베이커리,퍼프베이커리,2827847,39,부산광역시 부산진구 동천로 56,,129.06272114219,35.1535856200546
부산,ok,,페이퍼 가든,,,,,,,
부산,ok,,포니 필름,,,,,,,
부산,ok,,포토 웨이브 청사포점,,,,,,,
부산,ok,,폴리파크 서면점,,,,,,,
부산,ok,,풍미랑 막창,,,,,,,
부산,ok,,풍운장 마린시티점,,,,,,,
부산,ok,,풍운장 시골밥상 집,,,,,,,
부산,ok,,프리젠트 카페,,,,,,,
부산,ok,,플라워 마켓 수화 사상점,,,,,,,
부산,ok,,피아트,피아크,2720650,14,부산광역시 영도구 해양로195번길 180,,129.076763361805,35.086329908245
부산,ok,,피오브프레즐,,,,,,,
부산,ok,,피플웍스,,,,,,,
부산,ok,,필 소굿 커피,,,,,,,
부산,ok,,필소굿커피,,,,,,,
부산,ok,,하오 커피 정관용 구점,,,,,,,
부산,ok,,하이크 커피,,,,,,,
부산,ok,,한국해양대학교 아치 캠퍼스,,,,,,,
부산,ok,,한데 솥,,,,,,,
부산,ok,,한림,쌍용굴(한림공원),129620,12,제주특별자치도 제주시 한림읍 한림로 300,,126.241825331312,33.3878715738572
