travel_id,day_index,visit_order,visit_area_id,visit_area_nm
e_e000412,1,4,2306030004,세컨드 디포리스트 수원 행궁점
e_e000412,1,5,2306030005,GS25 수원 행리단길점
e_e000412,1,6,2306030006,포토 이즘 컬러 드 수원 행궁점
e_e000412,1,7,2306030007,기글드제니
e_e000412,1,8,2306030008,서울 페이스트리 행궁점
e_e000412,1,9,2306030009,행궁동 벽화마을
e_e000412,1,10,2306030010,수원 화성
e_e000412,1,11,2306030011,호텔도노
e_e000412,1,12,2306030012,정지영커피로스터즈 장안문점
e_e000412,1,13,2306030013,보영 만두 북문 본점
e_e000412,1,14,2306030014,수원 화성
e_e000412,1,15,2306030015,호텔도노
e_e000412,2,1,2306040001,수원 전통문화관 전통식생활 체험관
e_e000412,2,2,2306040003,신흥역 8호선
e_e000412,2,3,2306040002,장안공원
e_e000412,2,4,2306040004,메가 MGC 커피 신흥역점
e_e000412,2,5,2306040005,신흥동
e_e000418,1,1,2306030001,집
e_e000418,1,2,2306030002,포천 자연마을 서울 캠핑장
e_e000418,2,1,2306040001,한탄강 생태경관 단지
e_e000418,2,2,2306040002,오가 국수
e_e000418,2,3,2306040003,전곡선사 박물관
e_e000418,2,4,2306040004,카페 그랑블루
e_e000418,2,5,2306040005,집
e_e000425,1,1,2305200001,집
e_e000425,1,2,2305200003,제부도 갯벌체험장
e_e000425,1,3,2305200004,조개 마당
e_e000425,1,4,2305200002,집
e_e000429,1,1,2306030001,집
e_e000429,1,2,2306030002,아라김포여객터미널
e_e000429,1,3,2306030003,현대 프리미엄 아울렛 김포점
e_e000429,1,4,2306030004,집
e_e000432,1,1,2305210001,집
e_e000432,1,2,2305210002,요멘야고에몬 강남점
e_e000432,1,3,2305210003,수원 KT위즈 파크
e_e000432,1,4,2305210004,포 포인츠 바이 쉐라톤 수원 호텔
e_e000432,1,5,2305210005,서삼 28 인계 나혜석거리점
e_e000432,1,6,2305210006,포 포인츠 바이 쉐라톤 수원 호텔
e_e000432,1,7,2305210010,포 포인츠 바이 쉐라톤 수원 호텔
e_e000432,2,1,2305220001,효원공원 월화원
e_e000432,2,2,2305220002,행리단길
e_e000432,2,3,2305220003,수원 화성
e_e000432,2,4,2305220004,집
e_e000433,1,1,2305150001,집
e_e000433,1,2,2305150002,마니산 도토리
e_e000433,1,3,2305150003,강화 루지
e_e000433,1,4,2305150004,강화 캠핑파크
e_e000433,1,5,2305150005,집
e_e000435,1,1,2305270001,집
e_e000435,1,2,2305270002,국립과천과학관
e_e000435,1,3,2305270003,마이 알레 과천 빌리지 카페
e_e000435,1,4,2305270004,집
e_e000445,1,1,2305190001,사무실
e_e000445,1,2,2305190003,남양주 별내 휴게소 포천 방향
e_e000445,1,3,2305190004,포천농협 하나로마트 신북점
e_e000445,1,4,2305190002,세인트 펜션
e_e000445,2,1,2305200001,복지 순두부
e_e000445,2,2,2305200002,현대 프리미엄 아울렛 스페이스원
e_e000445,2,3,2305200003,강동구청역 8호선
e_e000447,1,1,2305200001,집
e_e000447,1,2,2305200003,삼상리 마켓
e_e000447,1,3,2305200004,송추계곡
e_e000447,1,4,2305200005,오핀 베이커리
e_e000447,1,5,2305200002,집
e_e000448,1,1,2305270001,집
e_e000448,1,2,2305270002,김포함상공원
