content_id,area_code,area_name,content_name,visit_count,token_id,model_version,vocab_version
2905448,11000,서울,아트박스 가로수길점,1,701,shared-next-poi-gru-v1,full-data-content-vocab-v1
2906228,11000,서울,현대백화점 천호점,1,703,shared-next-poi-gru-v1,full-data-content-vocab-v1
2906629,11000,서울,올리브영 정릉점,1,705,shared-next-poi-gru-v1,full-data-content-vocab-v1
2907469,11000,서울,엔터식스 상봉점,1,707,shared-next-poi-gru-v1,full-data-content-vocab-v1
2907536,11000,서울,행복한 백화점 목동점,2,709,shared-next-poi-gru-v1,full-data-content-vocab-v1
2908572,11000,서울,롯데백화점 강남점,2,710,shared-next-poi-gru-v1,full-data-content-vocab-v1
2911307,11000,서울,올리브영 신사점,1,713,shared-next-poi-gru-v1,full-data-content-vocab-v1
2913997,11000,서울,함흥 본가면옥 건대점,1,718,shared-next-poi-gru-v1,full-data-content-vocab-v1
2914090,11000,서울,유즈 라멘 만리동점,3,719,shared-next-poi-gru-v1,full-data-content-vocab-v1
2914179,11000,서울,로이터 커피 셸터,1,720,shared-next-poi-gru-v1,full-data-content-vocab-v1
2915272,11000,서울,현대백화점 신촌점,1,723,shared-next-poi-gru-v1,full-data-content-vocab-v1
2918448,11000,서울,현대백화점 무역센터점,3,729,shared-next-poi-gru-v1,full-data-content-vocab-v1
2923488,11000,서울,창덕궁,2,730,shared-next-poi-gru-v1,full-data-content-vocab-v1
2925811,11000,서울,서울역,8,734,shared-next-poi-gru-v1,full-data-content-vocab-v1
2928856,11000,서울,신세계백화점 강남점,5,736,shared-next-poi-gru-v1,full-data-content-vocab-v1
2929516,11000,서울,아이파크몰 용산점,10,737,shared-next-poi-gru-v1,full-data-content-vocab-v1
2930410,11000,서울,Apple 가로수길,1,739,shared-next-poi-gru-v1,full-data-content-vocab-v1
2930839,11000,서울,경리단길,1,743,shared-next-poi-gru-v1,full-data-content-vocab-v1
2930884,11000,서울,TROUBADOUR 홍대점,1,744,shared-next-poi-gru-v1,full-data-content-vocab-v1
2931431,11000,서울,신세계백화점 본점,5,748,shared-next-poi-gru-v1,full-data-content-vocab-v1
2931711,11000,서울,AK플라자 홍대,9,749,shared-next-poi-gru-v1,full-data-content-vocab-v1
2946075,11000,서울,서울 명예도로 감고 당길,1,754,shared-next-poi-gru-v1,full-data-content-vocab-v1
2946704,11000,서울,테이스티 버거,1,755,shared-next-poi-gru-v1,full-data-content-vocab-v1
2979848,11000,서울,롯데백화점 건대 스타시티점,1,756,shared-next-poi-gru-v1,full-data-content-vocab-v1
2988778,11000,서울,광야 서울,3,757,shared-next-poi-gru-v1,full-data-content-vocab-v1
2992891,11000,서울,사직단,1,759,shared-next-poi-gru-v1,full-data-content-vocab-v1
2993183,11000,서울,북촌 전통공예체험관,1,760,shared-next-poi-gru-v1,full-data-content-vocab-v1
2994062,11000,서울,을지로 골목집,1,762,shared-next-poi-gru-v1,full-data-content-vocab-v1
2994661,11000,서울,일상 비일상의 틈,5,766,shared-next-poi-gru-v1,full-data-content-vocab-v1
2994877,11000,서울,송리단길,4,768,shared-next-poi-gru-v1,full-data-content-vocab-v1
2997938,11000,서울,그랑 핸드 북촌,1,769,shared-next-poi-gru-v1,full-data-content-vocab-v1
3012705,11000,서울,아트 원 시어터 1관,1,777,shared-next-poi-gru-v1,full-data-content-vocab-v1
3012777,11000,서울,대학로 자유극장,1,778,shared-next-poi-gru-v1,full-data-content-vocab-v1
3012809,11000,서울,대원 뮤지엄,2,779,shared-next-poi-gru-v1,full-data-content-vocab-v1
3013175,11000,서울,어둠 속의 대화,4,780,shared-next-poi-gru-v1,full-data-content-vocab-v1
3013185,11000,서울,바탕골 소극장,1,781,shared-next-poi-gru-v1,full-data-content-vocab-v1
3044977,11000,서울,이상의 집,2,787,shared-next-poi-gru-v1,full-data-content-vocab-v1
3045072,11000,서울,한양도성 유적전시관,1,788,shared-next-poi-gru-v1,full-data-content-vocab-v1
3056152,11000,서울,열린 송현 녹지 광장,4,790,shared-next-poi-gru-v1,full-data-content-vocab-v1
3056222,11000,서울,인사 센트럴 뮤지엄,2,792,shared-next-poi-gru-v1,full-data-content-vocab-v1
3056985,11000,서울,샤로수길,1,793,shared-next-poi-gru-v1,full-data-content-vocab-v1
3060919,11000,서울,LCDC 서울,3,794,shared-next-poi-gru-v1,full-data-content-vocab-v1
3060939,11000,서울,사운즈 한 남,1,795,shared-next-poi-gru-v1,full-data-content-vocab-v1
3060967,11000,서울,서울아트 책 보고,3,796,shared-next-poi-gru-v1,full-data-content-vocab-v1
3066000,11000,서울,중랑 아트센터,1,800,shared-next-poi-gru-v1,full-data-content-vocab-v1
3074742,11000,서울,마이아트 뮤지엄,3,803,shared-next-poi-gru-v1,full-data-content-vocab-v1
3075321,11000,서울,새들러 하우스,3,804,shared-next-poi-gru-v1,full-data-content-vocab-v1
3076141,11000,서울,KBS 아레나,1,807,shared-next-poi-gru-v1,full-data-content-vocab-v1
3080058,11000,서울,국회의사당 국회 박물관,1,808,shared-next-poi-gru-v1,full-data-content-vocab-v1
3080570,11000,서울,성암아트센터,1,813,shared-next-poi-gru-v1,full-data-content-vocab-v1
3080735,11000,서울,예스24 스테이지,2,814,shared-next-poi-gru-v1,full-data-content-vocab-v1
3080741,11000,서울,봄날 아트홀,1,815,shared-next-poi-gru-v1,full-data-content-vocab-v1
3080775,11000,서울,유니플렉스,1,816,shared-next-poi-gru-v1,full-data-content-vocab-v1
3080929,11000,서울,디오르 성수,5,817,shared-next-poi-gru-v1,full-data-content-vocab-v1
3081190,11000,서울,팝콘 D 스퀘어,2,818,shared-next-poi-gru-v1,full-data-content-vocab-v1
3082405,11000,서울,홍대 앞 걷고 싶은 거리,3,819,shared-next-poi-gru-v1,full-data-content-vocab-v1
3084395,11000,서울,토요코인 호텔 서울 강남점,1,820,shared-next-poi-gru-v1,full-data-content-vocab-v1
3084400,11000,서울,뚝섬 미술관,3,821,shared-next-poi-gru-v1,full-data-content-vocab-v1
3085149,11000,서울,롯데콘서트홀,4,823,shared-next-poi-gru-v1,full-data-content-vocab-v1
3085292,11000,서울,빛의 시어터,4,824,shared-next-poi-gru-v1,full-data-content-vocab-v1
3085309,11000,서울,밀리언 아카이브,2,825,shared-next-poi-gru-v1,full-data-content-vocab-v1
3305576,11000,서울,이마트 신촌점,1,829,shared-next-poi-gru-v1,full-data-content-vocab-v1
3306540,11000,서울,타임스퀘어,6,831,shared-next-poi-gru-v1,full-data-content-vocab-v1
3306734,11000,서울,신세계백화점 타임스퀘어점,2,832,shared-next-poi-gru-v1,full-data-content-vocab-v1
3307328,11000,서울,마리오아울렛 3관,1,833,shared-next-poi-gru-v1,full-data-content-vocab-v1
3335691,11000,서울,최인아 책방,1,837,shared-next-poi-gru-v1,full-data-content-vocab-v1
3339374,11000,서울,북파크라운지,2,839,shared-next-poi-gru-v1,full-data-content-vocab-v1
3351700,11000,서울,문화 예술공원,1,841,shared-next-poi-gru-v1,full-data-content-vocab-v1
3354488,11000,서울,인왕산 둘레길,2,842,shared-next-poi-gru-v1,full-data-content-vocab-v1
3368708,11000,서울,한지문화산업센터,3,846,shared-next-poi-gru-v1,full-data-content-vocab-v1
3390048,11000,서울,굽네 플레이타운,1,848,shared-next-poi-gru-v1,full-data-content-vocab-v1
3400843,11000,서울,용산 어린이 정원(용산공원 반환부지),6,850,shared-next-poi-gru-v1,full-data-content-vocab-v1
3428325,11000,서울,현대카드 뮤직 라이브러리,2,853,shared-next-poi-gru-v1,full-data-content-vocab-v1
3433029,11000,서울,어깨동무 스타리움,1,855,shared-next-poi-gru-v1,full-data-content-vocab-v1
3443017,11000,서울,마르틴 베이커리 아이파크몰점,3,858,shared-next-poi-gru-v1,full-data-content-vocab-v1
3446770,11000,서울,팝 퍼블 용산 아이파크몰점,4,862,shared-next-poi-gru-v1,full-data-content-vocab-v1
3447174,11000,서울,롯데몰 은평점,2,863,shared-next-poi-gru-v1,full-data-content-vocab-v1
3448840,11000,서울,성신여자대학교 돈암 수정캠퍼스,1,864,shared-next-poi-gru-v1,full-data-content-vocab-v1
3449598,11000,서울,석파정,3,865,shared-next-poi-gru-v1,full-data-content-vocab-v1
3452906,11000,서울,홍제천 인공폭포,1,867,shared-next-poi-gru-v1,full-data-content-vocab-v1
3559064,11000,서울,스페이스 원,1,874,shared-next-poi-gru-v1,full-data-content-vocab-v1
3570323,11000,서울,부베트,1,875,shared-next-poi-gru-v1,full-data-content-vocab-v1
397572,11000,서울,KTG 상상마당 홍대,4,877,shared-next-poi-gru-v1,full-data-content-vocab-v1
398352,11000,서울,마복림 떡볶이,1,878,shared-next-poi-gru-v1,full-data-content-vocab-v1
4008148,11000,서울,수서역,2,882,shared-next-poi-gru-v1,full-data-content-vocab-v1
4008833,11000,서울,구로구청,1,884,shared-next-poi-gru-v1,full-data-content-vocab-v1
4009116,11000,서울,카시나 성수점,1,885,shared-next-poi-gru-v1,full-data-content-vocab-v1
4009120,11000,서울,스탠드 오일 성수 플래그십 스토어,2,886,shared-next-poi-gru-v1,full-data-content-vocab-v1
4009452,11000,서울,명동거리,5,887,shared-next-poi-gru-v1,full-data-content-vocab-v1
4011576,11000,서울,그로브,1,893,shared-next-poi-gru-v1,full-data-content-vocab-v1
4012635,11000,서울,이미 그 한남점,1,895,shared-next-poi-gru-v1,full-data-content-vocab-v1
4013088,11000,서울,세이머 온도 플래그십스토어,1,897,shared-next-poi-gru-v1,full-data-content-vocab-v1
4013101,11000,서울,마뗑킴,1,898,shared-next-poi-gru-v1,full-data-content-vocab-v1
4013116,11000,서울,비커 성수 플래그십스토어,1,899,shared-next-poi-gru-v1,full-data-content-vocab-v1
4016987,11000,서울,한식당,1,900,shared-next-poi-gru-v1,full-data-content-vocab-v1
4025781,11000,서울,이미 그 성수 쇼룸,1,902,shared-next-poi-gru-v1,full-data-content-vocab-v1
4025814,11000,서울,다이소 성신여대역점,1,903,shared-next-poi-gru-v1,full-data-content-vocab-v1
4025872,11000,서울,예향,1,904,shared-next-poi-gru-v1,full-data-content-vocab-v1
4025882,11000,서울,다이소 경복궁역점,1,905,shared-next-poi-gru-v1,full-data-content-vocab-v1
4025892,11000,서울,교보문고 광화문점,10,906,shared-next-poi-gru-v1,full-data-content-vocab-v1
4026020,11000,서울,ABC마트 GS 명동중앙점,1,907,shared-next-poi-gru-v1,full-data-content-vocab-v1
4026611,11000,서울,정샘물 플롭스,1,908,shared-next-poi-gru-v1,full-data-content-vocab-v1
4026741,11000,서울,위글위글 도산 플래그십스토어,5,909,shared-next-poi-gru-v1,full-data-content-vocab-v1
4027119,11000,서울,에스쁘아 연남점,1,910,shared-next-poi-gru-v1,full-data-content-vocab-v1
4027252,11000,서울,오브젝트 삼청점,2,911,shared-next-poi-gru-v1,full-data-content-vocab-v1
4027406,11000,서울,홈플러스 월드컵점,1,914,shared-next-poi-gru-v1,full-data-content-vocab-v1
402994,11000,서울,삼청동 수제비,3,915,shared-next-poi-gru-v1,full-data-content-vocab-v1
403053,11000,서울,명동교자 본점,7,916,shared-next-poi-gru-v1,full-data-content-vocab-v1
403068,11000,서울,청송 옥,1,917,shared-next-poi-gru-v1,full-data-content-vocab-v1
403081,11000,서울,필동면옥,2,918,shared-next-poi-gru-v1,full-data-content-vocab-v1
403995,11000,서울,진주집,4,920,shared-next-poi-gru-v1,full-data-content-vocab-v1
4078819,11000,서울,AC 호텔 바이 메리어트 서울 강남,2,925,shared-next-poi-gru-v1,full-data-content-vocab-v1
513517,11000,서울,청수정,1,927,shared-next-poi-gru-v1,full-data-content-vocab-v1
578330,11000,서울,진주회관,4,928,shared-next-poi-gru-v1,full-data-content-vocab-v1
650997,11000,서울,명동난타극장,1,935,shared-next-poi-gru-v1,full-data-content-vocab-v1
690984,11000,서울,청와대 사랑채,1,939,shared-next-poi-gru-v1,full-data-content-vocab-v1
748186,11000,서울,국립극단 명동예술 극장,1,946,shared-next-poi-gru-v1,full-data-content-vocab-v1
753981,11000,서울,몽마르트르 공원,1,948,shared-next-poi-gru-v1,full-data-content-vocab-v1
767780,11000,서울,리버시티 수상스키장,1,949,shared-next-poi-gru-v1,full-data-content-vocab-v1
775394,11000,서울,광화문광장,21,951,shared-next-poi-gru-v1,full-data-content-vocab-v1
806322,11000,서울,LX 지인스퀘어 신세계 타임스퀘어점,4,953,shared-next-poi-gru-v1,full-data-content-vocab-v1
809490,11000,서울,강서습지생태공원,1,954,shared-next-poi-gru-v1,full-data-content-vocab-v1
815197,11000,서울,세종 충무공이야기,2,955,shared-next-poi-gru-v1,full-data-content-vocab-v1
837020,11000,서울,왕생가 칼국수,3,957,shared-next-poi-gru-v1,full-data-content-vocab-v1
970138,11000,서울,반포 한강공원,11,966,shared-next-poi-gru-v1,full-data-content-vocab-v1
970342,11000,서울,잠원한강공원,5,967,shared-next-poi-gru-v1,full-data-content-vocab-v1
970460,11000,서울,잠실한강공원,4,968,shared-next-poi-gru-v1,full-data-content-vocab-v1
970636,11000,서울,이촌한강공원,8,969,shared-next-poi-gru-v1,full-data-content-vocab-v1
990140,11000,서울,장충체육관,3,971,shared-next-poi-gru-v1,full-data-content-vocab-v1
992130,11000,서울,키자니아 서울,5,972,shared-next-poi-gru-v1,full-data-content-vocab-v1
126324,12000,광주,중외공원,2,41,shared-next-poi-gru-v1,full-data-content-vocab-v1
126350,12000,광주,원효사,1,42,shared-next-poi-gru-v1,full-data-content-vocab-v1
126383,12000,광주,충장사,1,43,shared-next-poi-gru-v1,full-data-content-vocab-v1
127060,12000,광주,이장우가옥,1,75,shared-next-poi-gru-v1,full-data-content-vocab-v1
127539,12000,광주,광주 패밀리랜드,2,81,shared-next-poi-gru-v1,full-data-content-vocab-v1
129761,12000,광주,광주시립미술관,5,124,shared-next-poi-gru-v1,full-data-content-vocab-v1
129782,12000,광주,국립광주 박물관,3,125,shared-next-poi-gru-v1,full-data-content-vocab-v1
130065,12000,광주,광주역사민속박물관,3,131,shared-next-poi-gru-v1,full-data-content-vocab-v1
1330521,12000,광주,JD 스포츠 광주 충장로 점,5,196,shared-next-poi-gru-v1,full-data-content-vocab-v1
134997,12000,광주,송정 떡갈비 1호점,2,201,shared-next-poi-gru-v1,full-data-content-vocab-v1
1621360,12000,광주,5.18민주광장,2,225,shared-next-poi-gru-v1,full-data-content-vocab-v1
2009775,12000,광주,국립아시아문화전당,36,275,shared-next-poi-gru-v1,full-data-content-vocab-v1
2033064,12000,광주,광주 기아 챔피언 스피드,2,276,shared-next-poi-gru-v1,full-data-content-vocab-v1
2033294,12000,광주,국립광주과학관,2,277,shared-next-poi-gru-v1,full-data-content-vocab-v1
2488192,12000,광주,1913 송정역시장,9,309,shared-next-poi-gru-v1,full-data-content-vocab-v1
2603494,12000,광주,펭귄 마을,12,346,shared-next-poi-gru-v1,full-data-content-vocab-v1
2666987,12000,광주,전일빌딩 245,12,392,shared-next-poi-gru-v1,full-data-content-vocab-v1
2755010,12000,광주,5.18민주화운동 기록관,7,451,shared-next-poi-gru-v1,full-data-content-vocab-v1
2779116,12000,광주,광주비엔날레,12,504,shared-next-poi-gru-v1,full-data-content-vocab-v1
2783851,12000,광주,경암 근린공원,1,527,shared-next-poi-gru-v1,full-data-content-vocab-v1
2859166,12000,광주,산수 쌈밥,5,625,shared-next-poi-gru-v1,full-data-content-vocab-v1
2874038,12000,광주,갤러리 24카페,1,655,shared-next-poi-gru-v1,full-data-content-vocab-v1
2924447,12000,광주,광주송정역,5,733,shared-next-poi-gru-v1,full-data-content-vocab-v1
3006641,12000,광주,뒹굴 동구리,2,772,shared-next-poi-gru-v1,full-data-content-vocab-v1
3056157,12000,광주,광주솔로몬로파크,1,791,shared-next-poi-gru-v1,full-data-content-vocab-v1
3442492,12000,광주,동곡 미술관,2,856,shared-next-poi-gru-v1,full-data-content-vocab-v1
3467907,12000,광주,맷돌 콩물 국수,1,871,shared-next-poi-gru-v1,full-data-content-vocab-v1
4065124,12000,광주,1년 후 그라운드,1,922,shared-next-poi-gru-v1,full-data-content-vocab-v1
1013716,26000,부산,서면 젊음의 거리,3,2,shared-next-poi-gru-v1,full-data-content-vocab-v1
1018702,26000,부산,국제시장 먹자골목,3,3,shared-next-poi-gru-v1,full-data-content-vocab-v1
1250885,26000,부산,구포시장,1,24,shared-next-poi-gru-v1,full-data-content-vocab-v1
